timestamp,open,high,low,close,volume
1672549200,197.50931037654084,200.99359752841872,196.76480713682488,199.75050826954975,1491948.6316368806
1672635600,197.85878673676237,200.83269720097888,196.29307280780625,198.94881688486873,1715062.4505319498
1672722000,198.23817551119475,202.0044318411311,194.5076703875149,198.26907677511429,9732811.791901477
1672808400,199.37199698944653,200.04245715180178,194.38304086548794,197.5532101033486,9722666.546614904
1672894800,199.9506212485369,203.57147809796442,195.60349508276295,198.57798564388048,2762562.992918385
1672981200,201.56886483082747,201.84510310051803,195.10915876495721,198.97770498580226,9379166.322867546
1673067600,199.77954737073566,202.52295320447809,195.2109959852046,198.816519445442,4896588.52542421
1673154000,198.0660470821553,201.9562473971376,195.48866793423443,198.51904073756114,6271377.1936845975
1673240400,194.57725001336647,198.35650469866212,192.5034436278108,198.19214842482228,1821869.552153057
1673326800,201.40716696021897,203.88273168369156,195.72682077840685,198.55929406683927,3020626.4318743693
1673413200,198.80161674504234,203.30558698496674,198.06193505534597,199.32303397909496,1455453.3811091469
1673499600,202.37472510902924,202.84857413305573,197.7986723894502,199.39978840560846,6155749.121859969
1673586000,197.11154835281548,202.1434811945923,194.6431273700706,198.6348722630722,9018039.845062545
1673672400,196.05335328403288,198.1047725968832,192.355113456756,197.87319668176335,9214746.424197666
1673758800,196.9900973973362,200.6825232202192,194.0009671688248,197.28490264076157,5344818.450425732
1673845200,197.1474100084542,197.94984754271448,194.44189131691502,197.6335486246823,1685478.7771866978
1673931600,196.32050335743105,200.74064744176573,195.1538007421978,197.51817779786208,1857293.883206553
1674018000,199.72181674256257,200.58844692574715,196.4045095319703,197.46056864289832,5629969.383900027
1674104400,200.96580873113749,203.85409329224524,196.40057499286078,197.7615963812809,8398878.185365047
1674190800,200.8578277938283,203.11346064016485,194.10177569743993,197.05441235983426,4567129.593160803
1674277200,200.2274086859884,202.6684615837138,196.76478868636218,197.8021748495096,3045905.628789614
1674363600,199.7957179722636,203.04645985455,195.54039191136928,197.73147412150732,5831961.340342819
1674450000,200.90865011151917,201.98356544557507,194.97920256693612,198.82170250620487,5334843.845264192
1674536400,198.6223740079239,199.9144059654922,197.4166347359529,199.04162419241845,5112631.685706824
1674622800,199.87565001486425,203.86620493152267,196.412398709688,199.95207813846466,9989789.333447115
1674709200,198.81524798889362,202.30800812384751,195.5689215603495,200.52653828452586,6681714.965812913
1674795600,203.31703437060932,204.91132679297513,196.26351011473125,199.8124427061965,1385041.5956850685
1674882000,202.97044423420817,206.64908958163537,200.5903042602151,200.64002786009644,3322156.3661037493
1674968400,200.32825387132675,200.91179233983024,199.3305364056732,200.80589137427145,7395785.954778382
1675054800,198.55222741019585,203.60996025566791,197.89162797849033,201.2358197100304,7038551.819346149
1675141200,198.49129167838788,204.52809614013844,195.8514377640052,201.80725060066726,1857675.578973968
1675227600,199.91529252496701,203.28858174922271,197.1176735013498,201.03682733234302,8656733.621879084
1675314000,204.63248841297965,206.2341598611983,199.17820872386562,200.8494772687418,6499499.6645005485
1675400400,198.167640681829,202.28333738051404,196.38909092658417,200.24279103971628,5446987.01458155
1675486800,203.0373729792573,204.5670932731079,198.10719829499044,200.15441612431272,9212354.38559964
1675573200,198.63015541067446,202.54345746362594,196.02036924894222,200.690939237959,5702725.023374439
1675659600,200.55902607504123,202.1733013537678,199.6316073229797,200.27216608613767,5227409.882859555
1675746000,200.3881046651891,201.1394524279101,196.6454630437358,199.59386810054372,2699387.5923071345
1675832400,202.0531035344656,204.17440049131986,197.38337200654317,199.89196670770568,6047395.165603366
1675918800,196.95177455606137,202.86535902951584,196.03850633855785,199.87740312536297,9903715.802564261
1676005200,203.7004876920184,204.9122571530973,199.8605468035306,200.53745995404998,6989566.100557175
1676091600,204.14355468244318,204.24137217873238,200.14537464910788,201.00298979015784,8946863.38776873
1676178000,201.4378434345952,203.256170987985,198.54422144599806,200.54726245056347,1768061.421145373
1676264400,202.4676507407987,203.35086003109066,197.67884040164176,200.36781083294986,3106003.5737051177
1676350800,204.21686598799212,207.10490344014906,199.0458104026264,200.8108276650539,7389578.438531486
1676437200,200.6258198124794,203.54582464784383,198.13568931114042,200.45893993202606,5825442.938755747
1676523600,203.28768853100257,203.85446843733544,200.23490154149442,200.81019988060612,1181554.2553241074
1676610000,200.21931306933442,202.60083211079117,196.79565686302985,200.0544933341999,1536779.9474933082
1676696400,197.2089645880801,201.29798704721824,193.28085201283548,200.70577830231454,9980556.941135019
1676782800,201.89164254810413,205.70214964562567,197.82892541617696,199.86570924616217,8217137.173354787
1676869200,197.089731806214,203.20216115914488,193.98795883121073,200.20017719049105,8698619.691789865
1676955600,197.27956789768,201.4114201475652,196.26766500151822,200.03124655806658,8480972.131314365
1677042000,201.3524106932768,202.18699418060626,198.64631853618218,200.0254021256941,1498532.4286599017
1677128400,201.7394236037421,202.9714363730242,197.69507927810696,200.4478198478021,6995481.787827257
1677214800,199.53855762377725,200.63880781088403,198.45780352418655,200.38825030885727,4954593.126579732
1677301200,197.5632981272273,202.57457520007756,196.21170791667993,199.56297718250156,3338953.7824170645
1677387600,200.0329315491711,203.78369648275236,198.83561628479652,199.01390101544996,3261475.655904048
