timestamp,open,high,low,close,volume
1672549200,76.14046135146776,76.21663189986295,75.55205558236426,75.79616150918783,8157579.850003635
1672635600,74.28534017462155,75.44696564221357,73.978291849582,74.79970669071706,2797076.208858384
1672722000,85.45182210727933,85.97716835256188,84.25402591378968,84.77154984364815,6885367.588641544
1672808400,80.50590872340446,81.2306591980992,80.04172410030739,80.90493718988355,8800476.901068186
1672894800,82.58868063175326,83.25704989042727,82.30952314713424,83.23109137132585,5169841.248206425
1672981200,87.92297678147641,89.17195861696523,87.52699624607608,88.76305671555741,9340031.896674478
1673067600,85.98281460213123,86.20482901849702,84.91710268857696,85.36139715135634,8957400.74264149
1673154000,86.89108779050717,87.17860381098129,86.44583562506263,86.57441378809987,2858692.282310231
1673240400,91.45295000409938,91.62568794862734,90.36263788297747,90.96873808425438,6983138.842428488
1673326800,93.27066076960823,94.58393500005874,92.76230810180584,93.66496299170628,9234069.425842602
1673413200,83.92938964922857,84.8414279801671,83.69561337765538,84.39837671408428,2077010.6140086572
1673499600,85.64399471561039,85.72113918384383,84.26071390482566,84.87373608595009,1309656.106749816
1673586000,80.74347854430818,82.08427478140304,80.6156546329385,81.47428704054742,9594798.071871065
1673672400,79.74343484523219,80.7830582202939,79.31273890699845,80.3757269355056,9705596.3097946
1673758800,72.83615889104388,73.7336121782204,72.48294954637527,73.46693006570894,7811451.1925027
1673845200,79.24299579777858,80.06761361446095,79.07917413541104,79.68878234174494,5415724.865934863
1673931600,74.199355253221,74.26287127858477,73.61574961788058,74.12297930481921,3346553.231805472
1674018000,65.41142626712774,66.43732270520961,64.9674567926616,65.8942707771567,2793256.7280188953
1674104400,64.24874268350038,64.681525446585,63.67915152913958,63.700055550014994,8716316.402380945
1674190800,67.16160612947493,67.98630528875478,67.0182311712753,67.52148765806706,2891236.4190208646
1674277200,58.63953849291274,58.755145398751715,58.129153947203584,58.342129049499746,7342573.608514788
1674363600,63.74868940474623,63.98663552599439,62.99810471599105,63.31694868501001,9810518.064333059
1674450000,55.63673215225023,55.695469660603536,54.85977635196811,55.405349638538574,3633062.9680792
1674536400,58.60019259895776,59.54559589836277,58.47077257090183,59.11824837382068,2185923.1423298838
1674622800,58.591950468127294,58.70127434625248,58.02982829815115,58.38258680601567,2878006.796568783
1674709200,61.76219171807709,62.29062781121075,61.538236753874585,62.194021174583504,6319399.818508041
1674795600,66.30170599023585,66.45469028841988,65.73753248676856,66.10213772261801,9533769.541351188
1674882000,69.96832536347823,71.07155149067384,69.79258830374071,70.66084497573391,3937355.4918207126
1674968400,70.82279634056724,71.42020947158062,69.95970347805947,70.35430444995315,6018156.79117671
1675054800,69.06387077781172,69.36854507529785,68.4313742138774,68.62417997931077,8926210.49773461
1675141200,79.2944748272213,80.4085744356613,78.82459993349309,79.86000774163924,1417767.236306549
1675227600,80.81585888329197,80.87241514641276,79.787617362441,80.53665869617268,3558801.7997590066
1675314000,82.78864910587798,83.43468902643446,81.3740126803841,82.05217456893264,8663358.351077348
1675400400,80.01670327042372,80.79560545226897,79.40137875730896,79.82802157897814,2046521.8064887202
1675486800,85.83371977965399,85.88701973998667,84.95939077214237,85.41864701988982,2865017.7833673386
1675573200,89.52069334663302,90.68156602216162,88.7526272999796,90.13410653843391,5150521.520404616
1675659600,89.51281061058508,90.06374516246977,89.31838899694839,89.46483689953327,1913108.8700004527
1675746000,87.82124210211835,88.5233178702425,87.2657500544834,88.47564371490269,7334239.333677873
1675832400,91.93224337483497,92.37397292576097,91.73638883358852,91.91762108100394,2289854.4566851896
1675918800,90.21219615744378,90.39212948815025,88.92477206442268,89.8060512131076,9974610.630715486
1676005200,85.56398119168615,85.61505467696276,84.47860921565892,85.07583088791293,5477001.827630486
1676091600,81.84908632313517,82.43857061050767,80.7180678965409,81.16450753422444,3982616.2971653943
1676178000,85.28828660053856,86.55813760807467,85.28619994788731,85.74340401144842,6749102.155563228
1676264400,80.4645984934767,81.49085604687919,79.92136801528551,81.06602481592262,6859004.263448189
1676350800,76.39099172098871,77.34433934510257,75.92996700236974,76.9128610429873,2429573.8977913084
1676437200,76.26225570431156,76.39536649467745,76.00853887395131,76.14146627601163,2669561.9174412843
1676523600,69.14797991621556,69.6581839913173,68.14163458897771,68.79598443141239,5255476.871038069
1676610000,70.82995427711981,71.08326635123298,69.86094666650493,70.14808762291554,5585586.000274015
1676696400,67.64021168272018,67.99881715753637,67.00482103348193,67.1386474352665,2968316.8038974227
1676782800,61.86796967369118,62.22130267166871,61.685193404665974,62.14500372723804,7120368.886730767
1676869200,60.03883827192423,60.93491426759626,59.64035774150388,60.45416538433989,4030184.219919261
1676955600,57.68103334821842,58.2309557172675,56.97710985179609,57.172874286221635,7195594.548858058
1677042000,55.66490170541274,55.83248181413649,55.39707696286818,55.79214915095992,7848570.351042955
1677128400,59.378052105160386,59.660522747308704,58.34076294946188,58.80448654814799,4845844.240251919
1677214800,60.823828383739944,61.452184609525375,60.75224227542799,61.2468322010007,1464817.4622069139
1677301200,59.341611996348064,59.39981247116449,58.84328562799202,58.98893085086062,6200020.053147422
1677387600,59.67577328490796,60.72621923007277,59.09705965597477,60.16343531362575,9386946.186322361
1677474000,62.305234320535874,62.79012703963323,61.6264822557242,62.191567531007976,5495132.0312566105
1677560400,68.97313015685033,69.67959161704579,68.47527065210843,69.65280135715162,6426035.860951759
1677646800,70.05822455800427,70.60381001203174,69.69515525476932,70.28545518278283,6163122.419240594
1677733200,80.48922826544728,80.9523182113492,79.50369751054427,79.83991630258043,1250424.453372027
1677819600,79.94252158035864,80.92524587475778,79.21873493140829,80.20687967132537,6023565.8134222105
1677906000,77.25845815946195,78.26271967983841,76.6217814714345,77.85060664849875,7191439.65136384
1677992400,83.35627806597788,84.15609067069992,83.13378472990226,84.13279781556211,2490616.368774245
1678078800,88.5253020344302,89.40990957978349,88.30370571022928,89.01560157091731,7004161.648929265
1678165200,88.29019665104019,89.08035225913028,87.34627424271635,87.773160156885,6521020.755631617
1678251600,89.3641593371331,90.66970895682533,88.74109674684725,89.78620832095834,1733605.4009222994
1678338000,91.69952851344257,92.57977764686068,91.51794461385477,92.09485906725986,6793670.849219035
1678424400,94.83169616933709,94.91443027042084,93.50005678075107,94.27036603703397,2945123.9475992485
1678510800,85.65316623936174,86.27629518234761,84.05679696174207,84.89794313557884,3842944.6436370923
1678597200,89.24758072588743,90.166039887629,88.55053744986226,89.78750587417277,5604620.577870267
1678683600,88.82856237527864,89.44343897348888,88.69293555702808,89.2346490857452,1334522.6784393876
1678770000,82.72034603409364,83.10253844621951,81.56358062593628,82.08492918451088,2041762.7407146154
1678856400,82.81819538794943,82.95722088344277,82.54317791517533,82.7644708615766,7654083.619913102
1678942800,81.91214574182585,82.2562875958009,81.48317784917366,81.91512605287797,1929370.1974301757
1679029200,76.4686631130028,77.14327366146078,75.70760635304796,77.0037507112617,3823261.63276208
1679115600,70.83117253511911,71.47692134326219,70.40559914570072,71.41184820725417,5283226.186567177
1679202000,71.2582929046742,71.88084098327066,70.60518878720724,71.21246907566633,2379954.413740569
1679288400,69.2453694837418,69.87076822947905,69.17348484474515,69.328821903215,1208471.0822912934
1679374800,67.67515432599983,68.23486013184379,67.08579747264453,67.6616333283122,6270816.819725992
1679461200,63.564151301582655,64.44038952678612,63.38689377660652,64.16960464498928,8458611.394916814
1679547600,65.40307141076964,65.60791519401384,64.79710481630576,65.31358392269192,7890540.265528207
1679634000,57.82056796693181,58.268425112348844,57.3810320671311,57.94439794374923,3095296.061047108
1679720400,64.27700032936151,64.52983890800955,63.17177557439356,63.67151411313937,3952753.389069141
1679806800,56.93726950456285,57.429677731443036,56.47830169656236,57.28100163181112,5600540.845524332
1679893200,59.362844878979296,59.683662875471434,58.81030672261504,59.408975980259385,3442077.6640029973
1679979600,63.4011103908913,64.03247518725281,62.83017735105653,63.26715577180174,8021727.855224998
1680066000,61.26118059468883,61.45937525218939,60.87544648758103,61.2454185160683,7452688.383220586
1680152400,64.75099262963174,65.60486968090522,64.6360581472346,65.08358404941376,7488118.127679219
1680238800,71.17960464725441,71.75214267894872,70.63724433269293,71.17871399863219,6021859.264165284
1680325200,78.64751286752654,79.04544808388322,77.94201241354209,78.00361825611978,9669991.45871976
1680411600,78.30191530081926,78.79657910135396,77.81025290524686,78.60978699151583,3662211.5211229743
1680498000,85.7333103449802,85.765388678912,84.97674226970632,85.55813117399983,4018590.60051089
1680584400,87.27747059848019,87.84086212952677,86.95338702904708,87.14861588106864,2618112.684685075
1680670800,89.5268624929817,89.84574118119501,89.10563399701937,89.45432303745899,3911883.423313694
1680757200,89.43343458282051,89.87978517457746,88.73023579662438,89.65915536585729,9355948.780466462
1680843600,92.97077274872088,93.00014649007191,92.62850294013519,92.64069815703893,5231414.748921401
1680930000,89.25512183211738,89.62806260253149,88.48594947501806,89.15162329661251,5828232.319618541
1681016400,89.61848725050862,89.79278034399974,89.54543805880252,89.61077098469023,4119120.438269659
1681102800,92.88362634188037,93.2935395862078,92.15727332863443,92.40085457618729,3644451.175204268
1681189200,91.77538009698502,92.65716472962121,90.7365645856176,91.24945000251262,2936941.214759936
1681275600,83.3031265787493,83.92921668724107,82.49445988941856,83.36413888098807,2944254.2005857746
1681362000,85.86214621153977,85.93583233499112,85.59795220996747,85.82758802386746,6792749.782107911
1681448400,80.48603826678935,81.05000295404642,80.3733935026936,80.53479044620816,5910542.1512130415
1681534800,74.6753917256657,75.0098637034368,74.55781640810318,74.58656202876934,4859225.984052838
1681621200,75.43831476799025,75.95048771216749,75.27416187437387,75.78798413391573,6301235.276129444
1681707600,68.73369775931089,69.1699320323878,67.88905558825752,68.38074765618613,7924443.273067423
1681794000,65.05657109178948,65.70078833299374,64.3883477317436,64.59529539849771,1386469.350209868
1681880400,62.49478194413212,63.07340391136847,62.081940266377345,62.39174171470687,1772680.7816975368
1681966800,64.62785068772665,65.35666845269735,64.562552009293,64.96053548661936,6425962.164257376
1682053200,64.29213133401551,64.91554632055708,63.530001142523574,63.72086569303652,1439439.8283843056
1682139600,56.231140249634834,56.55101099589211,55.492155111458544,55.842779295110034,7266577.936915723
1682226000,55.00320512582444,55.87587431895278,54.66187716667042,55.50610641227013,5607376.8582162345
1682312400,57.79374895496275,57.90392145996828,57.57037975055681,57.83194107012529,1332674.923397333
1682398800,58.66186778910724,59.454664044204875,58.43956198978864,58.93083900226179,7722179.716512401
1682485200,61.1800547297284,62.07496837319745,60.660440396198005,61.604319135587396,6227621.265004504
1682571600,67.33382768031471,67.65454340402137,66.56269699335967,67.13112883600502,3873096.2231351263
1682658000,64.09029416685881,65.11583372846235,63.486224346032,64.64656350471995,4465207.911199097
1682744400,68.97761399630375,69.23366042253242,68.39837162635632,68.95791151903462,7099813.914930695
1682830800,76.47502841328715,77.48772358409765,76.2121031375956,76.77290560657413,4410856.821998768
1682917200,77.11533600727856,78.10308571086689,76.86151019687806,77.68631808904227,2264974.6106239865
1683003600,81.83665429351305,82.62422246063022,80.93814640213681,81.12570840040125,5298670.765658417
1683090000,82.91623811001246,83.17180033938995,82.4871079785442,82.55429423793099,2084356.429757398
1683176400,82.39284259039698,83.05801814983265,81.50285657551578,81.91796962659099,8256847.0957676405
1683262800,85.38873798363095,86.22870555988553,84.76992909134344,85.49023049788354,7743298.782974759
1683349200,84.5016156746338,85.42075345975238,84.31676046130977,85.22482911819799,1644518.32868657
1683435600,84.53618047194036,85.13777688603044,83.75580613391077,84.81897177157698,6595439.079850344
1683522000,93.20791102951013,94.15989983724607,92.93786218729538,93.59314412201672,2772461.505972002
1683608400,93.63974392598116,94.19806360186836,93.4181971957546,93.9142201507519,1001583.0976427366
1683694800,93.11137123907733,93.53331473066487,92.00189030281413,92.45860631443239,8760739.366573729
1683781200,92.33224090937757,92.94379777399155,91.68549246521654,92.38711418202463,8803877.02027532
1683867600,87.24439443735689,87.46266723219972,86.45239155635085,86.92623210165864,8572726.66428602
1683954000,85.69168493895091,87.08496865148562,84.94163154072328,86.24650397687043,8512059.56248669
1684040400,75.86455956502367,77.2682098532615,75.76167766100657,76.59149125622434,8100551.778494728
1684126800,74.72915618345634,76.11941946085915,74.3558912504078,75.45079708806387,2642057.557275845
1684213200,72.6123234939714,73.2382503561158,71.33151556256162,71.98697888026904,9110516.911527283
1684299600,68.52823492970674,68.8641044514401,67.49978342432655,68.16274578118406,6597319.787750582
1684386000,70.7873824405069,71.01702434403228,70.74184913110425,70.96877283990153,6187138.770166241
1684472400,71.01844507251484,71.20243063767101,70.77802361753743,70.89310657496237,7657478.003197128
1684558800,67.99941461667565,68.19409636887349,67.50313474023271,67.58777589044448,1155270.0957857473
1684645200,58.604816325324165,59.26878212746556,58.25330843229459,58.74185891376696,3505260.4232941573
1684731600,56.95375321595354,57.31125510785654,56.67451007691881,56.98957183809546,6950659.665194432
1684818000,59.34478108181689,59.69261343576033,58.84723481487066,58.917287249911645,8945920.350746674
1684904400,55.73679090807238,56.087095604694696,55.373214745795416,55.50989440450771,5213988.731366121
1684990800,57.33260766171339,57.3767162440518,56.585338146666636,57.10222765450346,5968233.113002529
1685077200,58.28370408221076,58.55292770703829,58.18223966472021,58.20394286290908,8136446.016940299
1685163600,68.73512242476276,69.1753048789473,68.0683143100458,68.13193673805995,2835632.480291993
1685250000,68.24947735183028,68.88461926799974,67.38160115431954,68.04668227319256,2717154.200973168
1685336400,69.39410579698111,70.17483049066105,69.26880325696528,69.96063285736827,2269813.2709657215
1685422800,74.10370507446169,74.10784446882853,73.5346225676431,74.09440189688519,4235870.599099312
1685509200,69.54378345276567,70.6020644856453,69.01424287087502,70.13897621994778,7663568.810395822
